Date: 4 OCTOBER 2022
Kory,Tveter,61594870847,2.26,40,20,DECEMBER,1959,0,6,6,2,1,6
Francis,Aslaksen,47164519703,2.22,40,5,APRIL,1959,0,3,4,3,2,1
Alden,Bjørnsen,48907318482,2.31,40,19,MAY,1959,0,1,1,1,1,1
Milton,Knutsen,94665719115,2.28,40,11,AUGUST,1959,0,2,5,2,6,1
Hayden,Hope,23561656689,2.16,40,1,NOVEMBER,1959,0,4,1,1,1,1
Donte,Bugge,30218564384,1.69,40,4,FEBRUARY,1959,0,1,5,3,3,1
Ali,Elstad,59651433903,2.33,40,12,OCTOBER,1959,0,1,1,2,2,1
Bret,Storli,94470735229,2.18,40,16,NOVEMBER,1959,0,3,4,3,5,1
Zachary,Lier,93399360487,1.81,40,31,MARCH,1959,0,5,6,1,1,2
Vicente,Bjørklund,21924388007,1.64,40,16,OCTOBER,1959,0,1,1,6,1,3
Levi,Robertsen,94585459885,1.71,41,21,SEPTEMBER,1958,0,2,2,2,1,1
Marquis,Knudsen,54844957212,1.69,41,20,JUNE,1958,0,3,1,1,6,1
Aron,Svendsen,65662564404,1.66,41,10,JANUARY,1958,0,2,1,1,4,5
Isaiah,Reitan,74633206419,1.81,41,25,NOVEMBER,1958,0,1,5,6,2,1
Jeffery,Furnes,42501023903,2.17,41,16,JUNE,1958,0,1,5,3,5,1
Augustus,Toft,82297868068,1.84,41,17,JANUARY,1958,0,1,4,1,4,2
Asa,Andersson,42646858917,1.98,41,11,OCTOBER,1958,0,2,6,3,3,3
Kurtis,Bolstad,56243120445,1.98,41,10,APRIL,1958,0,5,1,1,1,1
Deshawn,Gustavsen,97225420891,2.36,41,10,APRIL,1958,0,1,5,1,2,1
Terrance,Tobiassen,13076492258,2.18,41,24,MAY,1958,0,2,2,1,6,5
Leonel,Corneliussen,51989156988,2.21,41,11,MARCH,1958,0,1,1,1,1,1
Reagan,Tollefsen,75420443154,2.27,41,5,OCTOBER,1958,0,1,3,1,2,4
Tony,Steinsland,39361344578,2.29,41,30,MAY,1958,0,5,1,4,1,3
Jan,Gulbrandsen,62321630798,1.75,41,13,JUNE,1958,0,3,3,1,3,6
Alan,Karlsen,09056167693,2.06,41,16,MARCH,1958,0,6,1,4,2,1
Elijah,Forsberg,38105762444,2.17,41,7,OCTOBER,1958,0,2,4,6,1,2
Alexandre,Holtet,03315517841,2.20,41,2,JUNE,1958,0,5,6,1,1,1
Cornelius,Høiland,21335317652,1.78,41,28,APRIL,1958,0,6,6,3,1,1
Bennett,Nyheim,70621692635,1.63,41,13,JUNE,1958,0,1,5,6,1,6
Anthony,Myhr,29034438604,2.18,41,16,DECEMBER,1958,0,1,1,1,4,2
Jaylan,Schmidt,63703483298,2.16,41,18,DECEMBER,1958,0,1,1,5,2,4
Kadin,Gjertsen,88969926224,2.05,41,23,AUGUST,1958,0,2,1,1,2,2
Rocco,Enoksen,95212600843,1.78,41,8,MAY,1958,0,1,2,1,1,1
Antonio,Lande,27015438844,2.29,41,3,OCTOBER,1958,0,2,6,6,5,2
Braiden,Gustavsen,67515606546,1.75,41,16,SEPTEMBER,1958,0,4,2,6,5,1
Isai,Utne,27694854236,1.71,41,9,JULY,1958,0,3,6,3,1,1
Ethan,Rudi,79611201596,2.17,41,19,DECEMBER,1958,0,3,1,1,4,1
Jaiden,Smestad,75845413647,1.66,41,18,APRIL,1958,0,4,2,6,1,3
River,Holtan,62047270109,1.71,41,29,NOVEMBER,1958,0,6,5,6,1,1
Heath,Sivertsen,13798317544,2.29,41,13,NOVEMBER,1958,0,1,1,1,6,1
Lukas,Thorsen,45590392885,1.72,41,2,MARCH,1958,0,6,1,5,1,2
Camden,Le,66703000430,1.70,41,20,SEPTEMBER,1958,0,3,2,1,6,5
Davin,Fjell,31966987811,1.77,41,12,JUNE,1958,0,3,6,2,2,5
Omar,Lande,79673573700,2.17,41,22,APRIL,1958,0,3,4,6,3,5
Marcel,Arnesen,63033935774,2.05,41,21,JULY,1958,0,5,3,1,6,6
Tucker,Holter,03627315009,2.00,41,17,DECEMBER,1958,0,1,3,6,1,3
Spencer,Nordal,40533758823,2.04,41,20,JUNE,1958,0,3,5,1,2,2
Alexis,Osmundsen,13153305868,1.88,41,26,MARCH,1958,0,3,1,2,6,1
Ashton,Ek,90388849307,2.06,41,25,JANUARY,1958,0,1,1,3,2,1
Gannon,Falch,65831247278,2.07,41,11,OCTOBER,1958,0,1,1,2,4,6
Adriel,Skare,82567275545,1.66,41,23,DECEMBER,1958,0,1,1,2,1,2
Mitchel,Møller,27459597796,2.17,41,5,SEPTEMBER,1958,0,4,1,1,1,5
Henry,Abdi,01616735905,1.86,41,25,FEBRUARY,1958,0,2,1,5,1,6
Amari,Røstad,25958921176,2.20,41,1,DECEMBER,1958,0,2,1,1,1,5
Kameron,Meyer,89693789697,1.85,41,8,MARCH,1958,0,3,1,2,4,4
Yosef,Skar,00709261716,2.05,41,17,SEPTEMBER,1958,0,1,1,1,1,3
Samir,Østrem,51340011606,1.79,41,5,AUGUST,1958,0,1,1,1,1,3
